"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\TaskSummary.java","3","437","Call to `getStatus` on foreign value `that` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","31","Possible God Class (WMC=77, ATFD=57, TCC=6.749%)","Design","GodClass"
"2","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","532","Call to `getStatus` on foreign value `workflow` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\WorkflowSummary.java","3","32","Possible God Class (WMC=55, ATFD=41, TCC=2.821%)","Design","GodClass"
"2","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\WorkflowSummary.java","3","93","The constructor 'WorkflowSummary(Workflow)' has an NPath complexity of 256, current threshold is 200","Design","NPathComplexity"
"3","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\WorkflowSummary.java","3","367","Call to `getStatus` on foreign value `that` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\WorkflowTestRequest.java","3","22","The class 'WorkflowTestRequest' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=4)","Design","DataClass"
"2","com.netflix.conductor.common.run","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\run\WorkflowTestRequest.java","3","31","The class 'TaskMock' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=8, WMC=10)","Design","DataClass"
"1","com.netflix.conductor.common.utils","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\utils\ConstraintParamUtil.java","3","79","The method 'extractParamPathComponentsFromString(String, String, String, WorkflowDef)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.common.validation","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\validation\ErrorResponse.java","3","17","The class 'ErrorResponse' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=12, WMC=12)","Design","DataClass"
"1","com.netflix.conductor.common.validation","C:\User\pavan\Projects\conductor\common\src\main\java\com\netflix\conductor\common\validation\ValidationError.java","3","18","The class 'ValidationError' is suspected to be a Data Class (WOC=14.286%, NOPA=0, NOAM=6, WMC=9)","Design","DataClass"
"1","com.netflix.conductor.common.utils","C:\User\pavan\Projects\conductor\common\src\test\java\com\netflix\conductor\common\utils\ConstraintParamUtilTest.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.common.workflow","C:\User\pavan\Projects\conductor\common\src\test\java\com\netflix\conductor\common\workflow\WorkflowDefValidatorTest.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","64","The class 'ExecutionDAOFacade' has a total cyclomatic complexity of 108 (highest 12).","Design","CyclomaticComplexity"
"2","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","64","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","310","Call to `getQueue` on foreign value `scheduledThreadPoolExecutor` (degree 1)","Design","LawOfDemeter"
"4","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","494","The method 'updateTask(TaskModel)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"5","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","709","Access to field `READ` on foreign value `ExternalPayloadStorage.Operation` (degree 1)","Design","LawOfDemeter"
"6","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","710","Access to field `WORKFLOW_INPUT` on foreign value `ExternalPayloadStorage.PayloadType` (degree 1)","Design","LawOfDemeter"
"7","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","720","Access to field `READ` on foreign value `ExternalPayloadStorage.Operation` (degree 1)","Design","LawOfDemeter"
"8","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","721","Access to field `WORKFLOW_OUTPUT` on foreign value `ExternalPayloadStorage.PayloadType` (degree 1)","Design","LawOfDemeter"
"9","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","736","Access to field `READ` on foreign value `ExternalPayloadStorage.Operation` (degree 1)","Design","LawOfDemeter"
"10","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","737","Access to field `TASK_OUTPUT` on foreign value `ExternalPayloadStorage.PayloadType` (degree 1)","Design","LawOfDemeter"
"11","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","747","Access to field `READ` on foreign value `ExternalPayloadStorage.Operation` (degree 1)","Design","LawOfDemeter"
"12","com.netflix.conductor.core.dal","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\dal\ExecutionDAOFacade.java","3","748","Access to field `TASK_INPUT` on foreign value `ExternalPayloadStorage.PayloadType` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.core.events.queue","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\events\queue\Message.java","3","17","The class 'Message' is suspected to be a Data Class (WOC=27.273%, NOPA=0, NOAM=8, WMC=17)","Design","DataClass"
"1","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\AsyncSystemTaskExecutor.java","3","63","The method 'execute(WorkflowSystemTask, String)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"2","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\AsyncSystemTaskExecutor.java","3","63","The method 'execute(WorkflowSystemTask, String)' has an NPath complexity of 4746, current threshold is 200","Design","NPathComplexity"
"3","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\AsyncSystemTaskExecutor.java","3","145","Access to field `SCHEDULED` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"4","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\AsyncSystemTaskExecutor.java","3","149","Access to field `SCHEDULED` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"5","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\AsyncSystemTaskExecutor.java","3","153","Access to field `IN_PROGRESS` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"6","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\AsyncSystemTaskExecutor.java","3","159","Access to field `SCHEDULED` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","58","Possible God Class (WMC=140, ATFD=270, TCC=19.883%)","Design","GodClass"
"2","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","58","The class 'DeciderService' has a total cyclomatic complexity of 140 (highest 30).","Design","CyclomaticComplexity"
"3","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","58","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","112","The method 'decide(WorkflowModel, List<TaskModel>)' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"5","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","112","The method 'decide(WorkflowModel, List<TaskModel>)' has an NPath complexity of 666336, current threshold is 200","Design","NPathComplexity"
"6","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","155","Access to field `terminateTask` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"7","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","209","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"8","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","229","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"9","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","252","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"10","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","255","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"11","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","405","The method 'checkForWorkflowCompletion(WorkflowModel)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"12","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","405","The method 'checkForWorkflowCompletion(WorkflowModel)' has an NPath complexity of 700, current threshold is 200","Design","NPathComplexity"
"13","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","459","The method 'getNextTask(WorkflowModel, TaskModel)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"14","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","510","The method 'retry(TaskDef, WorkflowTask, TaskModel, WorkflowModel)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"15","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\DeciderService.java","3","510","The method 'retry(TaskDef, WorkflowTask, TaskModel, WorkflowModel)' has an NPath complexity of 1440, current threshold is 200","Design","NPathComplexity"
"1","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\StartWorkflowInput.java","3","21","The class 'StartWorkflowInput' is suspected to be a Data Class (WOC=7.143%, NOPA=0, NOAM=26, WMC=33)","Design","DataClass"
"1","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","65","The class 'WorkflowExecutor' has a total cyclomatic complexity of 228 (highest 25).","Design","CyclomaticComplexity"
"2","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","65","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","329","The method 'retry(WorkflowModel)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"4","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","362","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"5","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","363","Access to field `TIMED_OUT` on foreign value `WorkflowModel.Status` (degree 1)","Design","LawOfDemeter"
"6","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","474","Access to field `FAILED` on foreign value `WorkflowModel.Status` (degree 1)","Design","LawOfDemeter"
"7","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","564","Access to field `COMPLETED` on foreign value `WorkflowModel.Status` (degree 1)","Design","LawOfDemeter"
"8","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","577","The method 'terminateWorkflow(WorkflowModel, String, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"9","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","707","The method 'updateTask(TaskResult)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"10","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","707","The method 'updateTask(TaskResult)' has an NPath complexity of 34560, current threshold is 200","Design","NPathComplexity"
"11","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","763","Access to field `IN_PROGRESS` on foreign value `TaskResult.Status` (degree 1)","Design","LawOfDemeter"
"12","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1062","The method 'decide(WorkflowModel)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"13","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1062","The method 'decide(WorkflowModel)' has an NPath complexity of 654, current threshold is 200","Design","NPathComplexity"
"14","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1076","Access to field `isComplete` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"15","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1089","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"16","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1091","Call to `getTaskType` on foreign value `task` (degree 2)","Design","LawOfDemeter"
"17","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1094","Call to `getTaskType` on foreign value `task` (degree 2)","Design","LawOfDemeter"
"18","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1097","Call to `add` on foreign value `tasksToBeUpdated` (degree 2)","Design","LawOfDemeter"
"19","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1103","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"20","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1111","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"21","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1468","The method 'scheduleTask(WorkflowModel, List<TaskModel>)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"22","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1468","The method 'scheduleTask(WorkflowModel, List<TaskModel>)' has an NPath complexity of 452, current threshold is 200","Design","NPathComplexity"
"23","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1608","The method 'rerunWF(String, String, Map<String, Object>, Map<String, Object>, String)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"24","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\WorkflowExecutor.java","3","1608","The method 'rerunWF(String, String, Map<String, Object>, Map<String, Object>, String)' has an NPath complexity of 12750, current threshold is 200","Design","NPathComplexity"
"1","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\ForkJoinDynamicTaskMapper.java","3","122","The method 'getMappedTasks(TaskMapperContext)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\SubWorkflowTaskMapper.java","3","58","Avoid unused local variables such as 'taskId'.","Best Practices","UnusedLocalVariable"
"1","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","37","Access to field `workflowModel` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"2","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","38","Access to field `taskDefinition` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"3","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","39","Access to field `workflowTask` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"4","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","40","Access to field `taskInput` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"5","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","44","Access to field `deciderService` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"6","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","53","Access to field `workflowModel` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"7","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","53","Call to `getWorkflowModel` on foreign value `copy` (degree 1)","Design","LawOfDemeter"
"8","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","54","Access to field `taskDefinition` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"9","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","54","Call to `getTaskDefinition` on foreign value `copy` (degree 1)","Design","LawOfDemeter"
"10","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","55","Access to field `workflowTask` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"11","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","55","Call to `getWorkflowTask` on foreign value `copy` (degree 1)","Design","LawOfDemeter"
"12","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","56","Access to field `taskInput` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"13","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","60","Access to field `deciderService` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"14","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","60","Call to `getDeciderService` on foreign value `copy` (degree 1)","Design","LawOfDemeter"
"15","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","65","Call to `getWorkflowDefinition` on foreign value `workflowModel` (degree 2)","Design","LawOfDemeter"
"16","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","102","Call to `getTaskReferenceName` on foreign value `workflowTask` (degree 2)","Design","LawOfDemeter"
"17","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","103","Call to `getWorkflowId` on foreign value `workflowModel` (degree 2)","Design","LawOfDemeter"
"18","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","104","Call to `getWorkflowName` on foreign value `workflowModel` (degree 2)","Design","LawOfDemeter"
"19","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","105","Call to `getCorrelationId` on foreign value `workflowModel` (degree 2)","Design","LawOfDemeter"
"20","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","110","Call to `getPriority` on foreign value `workflowModel` (degree 2)","Design","LawOfDemeter"
"21","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","113","Call to `getType` on foreign value `workflowTask` (degree 2)","Design","LawOfDemeter"
"22","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","114","Call to `getName` on foreign value `workflowTask` (degree 2)","Design","LawOfDemeter"
"23","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","141","The method 'equals(Object)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"24","com.netflix.conductor.core.execution.mapper","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\mapper\TaskMapperContext.java","3","141","The method 'equals(Object)' has an NPath complexity of 512, current threshold is 200","Design","NPathComplexity"
"1","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\DoWhile.java","3","54","The method 'execute(WorkflowModel, TaskModel, WorkflowExecutor)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"2","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\DoWhile.java","3","54","The method 'execute(WorkflowModel, TaskModel, WorkflowExecutor)' has an NPath complexity of 1680, current threshold is 200","Design","NPathComplexity"
"1","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\ExclusiveJoin.java","3","42","The method 'execute(WorkflowModel, TaskModel, WorkflowExecutor)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"2","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\ExclusiveJoin.java","3","42","The method 'execute(WorkflowModel, TaskModel, WorkflowExecutor)' has an NPath complexity of 560, current threshold is 200","Design","NPathComplexity"
"1","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\Inline.java","3","94","Access to field `FAILED_WITH_TERMINAL_ERROR` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"2","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\Inline.java","3","95","Access to field `FAILED` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\Join.java","3","37","The method 'execute(WorkflowModel, TaskModel, WorkflowExecutor)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"2","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\Join.java","3","37","The method 'execute(WorkflowModel, TaskModel, WorkflowExecutor)' has an NPath complexity of 1164, current threshold is 200","Design","NPathComplexity"
"1","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\SetVariable.java","3","92","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"1","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\SubWorkflow.java","3","168","The method 'updateTaskStatus(WorkflowModel, TaskModel)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.core.execution.tasks","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\execution\tasks\SystemTaskWorker.java","3","116","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"1","com.netflix.conductor.core.index","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\index\NoopIndexDAO.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
